Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
478,60,0,13693,0,0,0,0,0,0,0,10,0,0,0,0,9,5,2006,2006,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,2069,574,0,2643,2,1,3,1,2,9,0,1,2,2,2,0,0,0,414,84,0,0,0,0,0,0,0,0,3,2007,0,0,380000
479,20,0,10637,0,0,0,0,0,0,0,0,0,0,0,1,8,5,2007,2008,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1718,0,0,1718,2,0,3,1,0,7,0,1,2,0,0,0,0,0,208,44,0,0,0,0,0,0,0,0,9,2009,0,0,297000
480,30,1,5925,0,0,0,1,0,0,0,7,0,0,0,1,4,7,1937,2000,1,0,9,8,3,1,0,2,4,0,0,3,0,0,2,0,0,1131,0,0,1131,1,0,2,1,1,7,0,0,0,1,1,0,0,0,0,72,0,0,0,0,0,1,0,0,3,2007,0,4,89471
481,20,0,16033,0,0,1,0,0,1,0,10,0,0,0,1,9,5,2004,2005,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1850,0,0,1850,2,0,3,1,0,8,0,1,2,0,2,0,0,0,519,112,0,0,0,0,0,0,0,0,3,2006,0,0,326000
482,20,0,11846,0,0,1,3,0,0,0,10,0,0,0,1,9,5,2003,2004,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1792,0,0,1792,2,0,2,1,2,6,0,1,2,0,2,0,0,0,206,49,0,0,0,0,0,0,0,0,8,2006,0,0,374000
483,70,1,2500,0,2,0,0,0,2,0,7,0,0,0,0,7,8,1915,2005,0,0,9,8,1,0,0,0,1,0,0,1,0,0,0,0,0,916,910,0,1826,1,1,4,1,2,7,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,0,155000
484,120,1,4500,0,0,0,0,0,1,0,4,0,0,4,1,6,5,1998,1998,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1216,0,0,1216,2,0,2,1,1,5,0,0,0,0,1,0,0,0,0,125,0,0,0,0,0,0,0,0,5,2006,0,0,164000
485,20,0,7758,0,0,1,0,0,2,0,9,0,0,0,1,5,7,1962,2001,0,0,3,4,1,1,1,1,1,0,0,1,0,0,1,0,0,999,0,0,999,1,0,3,1,0,6,0,0,0,1,1,0,0,0,0,132,0,0,0,0,0,0,0,0,3,2007,0,0,132500
486,20,0,9600,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1950,2007,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1113,0,0,1113,1,0,3,1,0,5,0,1,2,0,1,0,0,0,0,80,120,0,0,0,0,0,0,0,7,2009,0,0,147000
487,20,0,10289,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1965,1965,1,0,1,1,0,1,0,1,1,0,0,1,0,0,2,0,0,1073,0,0,1073,1,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,156000
488,20,0,12243,0,0,1,0,0,0,0,6,0,0,0,1,5,6,1971,1971,0,0,7,4,1,1,0,1,0,0,3,1,0,0,1,0,0,1484,0,0,1484,2,0,3,1,1,7,0,1,1,0,1,0,0,0,224,0,0,0,180,0,0,0,0,0,2,2007,0,0,175000
489,190,0,10800,0,0,0,0,0,2,0,7,0,0,1,2,5,4,1900,1970,0,0,2,5,1,1,2,1,1,3,0,4,0,0,2,1,2,1766,648,0,2414,2,0,3,2,1,10,4,1,2,0,1,0,1,1,142,0,0,0,0,0,0,0,0,0,5,2006,3,0,160000
490,180,1,1526,0,0,0,0,0,0,0,14,0,0,4,4,4,8,1970,2002,0,0,6,6,1,1,1,1,0,0,3,0,0,0,2,0,0,630,0,0,630,1,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,86000
491,160,1,2665,0,0,0,0,0,0,0,14,0,0,3,0,5,6,1976,1976,0,0,6,6,1,1,0,0,0,0,2,2,0,0,2,0,0,616,688,0,1304,1,1,3,1,1,4,0,1,2,2,2,0,0,0,141,24,0,0,0,0,0,0,0,0,6,2008,0,0,115000
492,50,0,9490,0,0,0,0,0,0,0,11,3,0,0,2,6,7,1941,1950,0,0,2,5,1,1,0,1,1,0,0,4,4,0,2,0,2,958,620,0,1578,1,0,3,1,3,5,0,2,1,0,1,0,0,0,0,0,32,0,0,0,0,1,0,0,8,2006,0,0,133000
493,60,0,15578,0,0,1,0,0,2,0,17,0,0,0,0,6,5,2006,2006,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,728,728,0,1456,2,1,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2006,1,2,172785
494,20,0,7931,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1960,1960,0,0,4,5,1,1,0,1,1,0,0,4,5,0,2,0,2,1269,0,0,1269,1,1,3,1,1,6,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2008,0,0,155000
495,30,1,5784,0,0,0,0,0,0,0,7,3,0,0,1,5,8,1938,1996,0,0,1,1,1,1,0,2,4,0,0,2,0,0,1,0,2,886,0,0,886,1,0,2,1,1,4,0,0,0,0,1,0,0,0,144,20,80,0,0,0,0,0,0,0,12,2009,0,0,91300
496,30,2,7879,0,0,0,0,0,0,0,13,0,0,0,1,4,5,1920,1950,0,0,2,5,1,1,0,1,1,0,0,3,0,0,2,1,2,720,0,0,720,1,0,2,1,1,4,0,0,0,4,3,3,2,1,0,523,115,0,0,0,0,2,0,0,11,2009,0,1,34900
497,20,0,12692,0,0,1,0,0,0,0,3,0,0,0,1,8,5,1992,1993,1,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3228,0,0,3228,3,0,4,1,0,10,0,1,2,0,0,0,0,0,264,75,291,0,0,0,0,0,0,0,5,2007,0,0,430000
498,50,0,9120,0,2,0,0,0,0,0,8,0,0,0,2,7,6,1925,1950,0,0,2,5,1,1,1,0,1,0,0,3,0,0,0,0,0,1133,687,0,1820,2,0,4,1,1,8,0,0,0,1,1,0,0,1,0,100,0,0,0,0,0,3,0,0,6,2008,0,0,184000
499,20,0,7800,0,0,0,0,0,0,0,9,0,0,0,1,5,7,1967,2004,1,0,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,899,0,0,899,1,0,3,1,0,5,0,0,0,0,2,0,0,0,64,0,0,0,0,0,0,1,0,0,6,2009,0,0,130000
500,20,0,7535,0,0,1,0,0,0,0,11,0,0,0,1,5,7,1958,1985,0,0,1,1,1,1,0,1,1,0,0,4,5,0,3,0,0,912,0,0,912,1,0,2,1,1,5,0,0,0,0,2,0,0,0,12,285,0,0,0,0,0,4,1,480,6,2007,0,0,120000
501,160,1,1890,0,0,0,0,0,0,0,22,0,0,4,0,6,5,1973,1973,0,0,3,3,0,1,0,1,1,0,0,4,0,0,2,0,0,672,546,0,1218,1,1,3,1,1,7,0,0,0,1,1,0,0,0,144,28,0,0,0,0,0,0,0,0,5,2007,0,0,113000
502,60,3,9803,0,0,0,0,0,0,0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,866,902,0,1768,2,1,3,1,0,7,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,2,2008,0,0,226700
503,20,0,9170,0,0,0,0,0,2,0,15,1,0,0,1,5,7,1965,1965,1,0,1,1,1,1,0,1,1,0,0,1,6,0,0,0,0,1214,0,0,1214,1,0,2,1,1,6,0,0,0,1,1,1,1,0,0,0,184,0,0,0,0,3,1,400,4,2007,0,0,140000
504,20,0,15602,0,0,1,0,0,0,0,2,0,0,0,1,7,8,1959,1997,0,0,4,5,1,1,0,1,1,0,0,1,0,0,2,0,0,1801,0,0,1801,2,0,1,1,1,6,0,2,1,0,2,0,0,0,0,54,0,0,161,0,0,2,0,0,3,2010,0,0,289000
505,160,0,2308,0,0,0,0,0,0,0,20,0,0,3,0,6,5,1974,1974,0,0,7,10,1,1,0,1,1,0,0,1,4,0,2,0,0,855,467,0,1322,2,1,3,1,1,6,0,1,3,0,1,0,0,0,260,0,0,0,0,0,0,0,0,0,6,2009,0,0,147000
506,90,1,7596,0,1,0,0,0,0,0,7,3,0,2,0,5,5,1952,1952,1,0,2,5,0,1,0,1,1,0,0,2,0,0,1,0,0,960,1000,0,1960,2,0,4,2,1,10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2009,2,0,124500
507,60,0,9554,0,0,1,0,0,0,0,12,0,0,0,0,8,5,1993,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,846,0,1911,2,1,3,1,0,8,0,1,1,0,0,0,0,0,182,81,0,0,0,0,0,0,0,0,9,2006,0,0,215000
508,20,3,7862,0,0,1,0,0,0,0,5,0,0,0,1,6,5,2009,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1218,0,0,1218,2,0,2,1,0,4,0,0,0,0,2,0,0,0,0,102,0,0,0,0,0,0,0,0,9,2009,1,2,208300
509,70,1,9600,0,0,0,0,0,0,0,7,0,0,0,0,7,9,1928,2005,2,0,1,1,1,1,4,2,1,0,0,3,0,0,0,0,0,689,689,0,1378,2,0,3,1,0,7,0,1,2,1,1,0,0,1,0,0,116,0,0,0,0,0,0,0,10,2008,0,0,161000
510,20,0,9600,0,0,0,0,0,2,0,11,0,0,0,1,5,6,1959,1959,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1041,0,0,1041,1,0,3,1,1,6,0,0,0,0,0,0,0,0,224,88,0,0,0,0,0,1,0,0,7,2009,0,0,124500
511,20,0,14559,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1951,2000,1,0,2,5,3,0,0,1,1,0,0,4,4,0,0,0,0,1363,0,0,1363,1,0,2,1,1,6,1,2,1,3,1,0,0,0,324,42,0,0,168,0,0,0,1,2000,6,2009,0,0,164900
512,120,0,6792,0,0,1,0,0,0,0,10,0,0,3,1,7,5,2005,2006,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1368,0,0,1368,2,0,2,1,0,6,0,1,2,0,0,0,0,0,132,35,0,0,0,0,0,0,0,0,3,2006,1,2,202665
513,20,0,9100,0,0,0,0,0,2,0,11,1,0,0,1,5,5,1958,1958,0,0,0,0,1,1,0,1,1,0,0,4,5,0,2,0,0,864,0,0,864,1,0,3,1,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,129900
514,20,0,9187,0,0,0,1,0,2,0,4,0,0,0,1,6,5,1983,1983,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,0,1080,0,0,1080,1,1,3,1,1,5,0,0,0,0,1,0,0,0,120,0,158,0,0,0,0,0,0,0,6,2007,0,0,134000
515,45,0,10594,0,0,0,0,0,0,0,2,0,0,0,3,5,5,1926,1950,0,0,2,5,1,1,0,2,1,0,0,2,0,2,3,1,0,789,0,0,789,1,0,2,1,1,5,0,0,0,1,1,5,4,0,0,0,112,0,0,0,0,1,0,0,6,2007,0,0,96500
516,20,0,12220,0,0,0,0,0,0,0,10,0,0,0,1,10,5,2009,2009,1,0,6,6,0,2,0,1,2,0,0,0,0,0,0,0,0,2020,0,0,2020,2,1,3,1,2,9,0,1,2,0,2,0,0,0,156,54,0,0,0,0,0,0,0,0,9,2009,1,2,402861
517,80,0,10448,0,0,1,0,0,2,0,6,0,0,0,5,6,6,1972,1972,0,0,3,3,0,1,0,1,1,0,0,2,0,0,2,0,0,1378,741,0,2119,2,1,3,1,1,7,0,1,1,0,0,0,0,0,0,104,0,0,0,0,0,3,0,0,8,2009,2,1,158000
518,60,0,10208,0,0,1,0,0,0,0,3,0,0,0,0,7,5,1996,1997,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1277,1067,0,2344,2,1,3,1,0,7,0,1,1,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,7,2009,0,0,265000
519,60,0,9531,0,0,1,0,0,3,0,0,0,0,0,0,6,5,1998,1998,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,882,914,0,1796,2,1,3,1,1,7,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,5,2007,0,0,211000
520,70,0,10918,0,0,0,0,0,0,0,2,0,0,0,0,7,9,1926,2004,2,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,1276,804,0,2080,1,1,3,1,0,9,0,2,2,1,1,0,0,0,0,0,0,0,145,0,0,1,0,0,6,2009,0,0,234000
521,190,0,10800,0,1,0,0,0,0,0,7,0,0,1,0,4,7,1900,2000,0,0,1,1,1,1,0,2,3,2,4,5,2,0,2,1,2,694,600,0,1294,2,0,3,2,1,7,0,0,0,4,3,3,2,1,220,114,210,0,0,0,0,0,0,0,8,2008,0,0,106250
522,20,0,11988,0,0,1,0,0,2,0,11,1,0,0,1,6,6,1957,1957,0,0,0,0,1,1,0,1,1,0,0,3,0,0,0,0,2,1244,0,0,1244,1,1,3,1,1,6,0,2,2,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,5,2007,0,0,150000
523,50,1,5000,0,0,0,0,0,2,0,8,1,0,0,2,6,7,1947,1950,0,0,6,6,1,1,1,1,1,0,0,1,0,0,0,0,0,1004,660,0,1664,2,0,3,1,1,7,0,2,2,1,1,0,0,0,0,24,36,0,0,0,0,0,0,0,10,2006,0,0,159000
524,60,0,40094,0,0,1,1,0,0,0,15,2,4,0,0,10,5,2007,2008,1,0,6,6,2,2,0,0,2,0,1,0,0,0,0,0,0,3138,1538,0,4676,3,1,3,1,2,11,0,1,2,2,2,0,0,0,208,406,0,0,0,0,0,0,0,0,10,2007,1,2,184750
525,60,0,11787,0,0,1,0,0,0,0,3,0,0,0,0,7,5,1996,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,1015,0,2398,2,1,3,1,0,8,0,1,1,0,2,0,0,0,239,60,0,0,0,0,0,0,0,0,8,2007,0,0,315750
526,20,3,7500,0,2,0,0,0,0,0,5,0,0,0,1,7,5,2005,2005,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1266,0,0,1266,2,0,3,1,0,6,0,1,1,0,1,0,0,0,38,144,0,0,0,0,0,0,0,0,4,2006,0,0,176000
527,20,0,13300,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1956,2000,1,0,2,5,1,1,0,1,0,0,0,3,0,0,2,0,0,928,0,0,928,1,0,2,1,1,4,0,0,0,0,1,0,0,0,261,0,156,0,0,0,0,0,0,0,6,2007,0,0,132000
528,60,0,14948,0,0,1,0,0,0,0,10,0,0,0,0,9,5,2008,2008,1,0,0,0,2,2,0,0,2,0,3,0,0,0,0,0,0,1476,1237,0,2713,2,1,3,1,2,11,0,1,2,0,2,0,0,0,126,66,0,0,0,0,0,0,0,0,11,2008,1,2,446261
529,30,0,9098,0,0,1,0,0,0,0,15,0,0,0,1,4,7,1920,2002,0,0,2,5,1,1,0,2,1,0,2,1,0,0,0,0,0,605,0,0,605,1,0,2,1,1,5,0,0,0,4,3,3,2,1,0,0,144,0,0,0,0,0,0,0,7,2007,0,0,86000
530,20,0,32668,0,0,1,0,0,3,0,2,0,0,0,1,6,3,1957,1975,1,0,2,13,1,0,0,0,1,0,0,3,0,0,2,0,0,2515,0,0,2515,3,0,4,2,1,9,2,2,1,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,3,2007,0,4,200624
531,80,0,10200,0,0,0,0,0,0,0,16,0,0,0,5,6,5,1988,1989,0,0,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,1509,0,0,1509,2,0,3,1,0,5,0,1,3,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,8,2008,0,1,175000
532,70,1,6155,0,0,1,0,0,4,0,8,5,3,0,0,6,8,1920,1999,0,0,2,5,1,1,0,2,4,3,2,2,0,0,0,0,0,751,611,0,1362,2,0,3,1,1,6,0,0,0,1,2,0,1,0,0,0,84,0,0,0,0,0,0,0,6,2008,0,0,128000
533,20,0,7200,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1955,2007,0,0,0,0,1,1,0,4,3,2,4,5,2,0,0,0,0,827,0,0,827,1,0,2,1,1,5,4,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010,0,0,107500
534,20,0,5000,0,0,0,2,0,0,1,8,0,0,0,1,1,3,1946,1950,0,0,0,0,1,3,2,4,3,2,4,5,2,0,3,1,1,334,0,0,334,1,0,1,1,3,2,0,0,0,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,39300
535,60,0,9056,0,0,1,0,0,0,0,17,0,0,0,0,8,5,2004,2004,0,0,0,0,1,0,0,0,2,1,3,2,0,0,0,0,0,707,707,0,1414,2,1,3,1,0,6,0,1,2,0,2,0,0,0,100,35,0,0,0,0,0,0,0,0,10,2006,0,0,178000
536,190,0,7000,0,0,0,0,0,0,0,15,0,0,1,0,5,7,1910,1991,0,0,1,1,1,1,0,1,0,0,1,0,0,0,2,0,0,820,527,0,1347,1,0,3,1,1,5,0,0,0,4,3,3,2,1,85,0,148,0,0,0,0,0,0,0,1,2008,0,0,107500
537,60,0,8924,0,0,1,0,0,3,0,0,0,0,0,0,7,5,1998,1999,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,880,844,0,1724,2,1,3,1,0,8,0,0,0,0,2,0,0,0,120,155,0,0,0,0,0,0,0,0,7,2008,0,0,188000
538,20,0,12735,0,0,1,0,0,1,0,11,0,0,0,1,4,5,1972,1972,1,0,1,1,1,1,0,1,1,0,0,4,0,0,2,0,0,864,0,0,864,1,0,3,1,1,5,0,0,0,1,1,0,0,0,216,0,0,0,0,0,0,4,0,0,4,2008,2,0,111250
539,20,0,11553,0,0,1,0,0,0,0,9,0,0,0,1,5,5,1968,1968,1,0,7,4,0,1,0,1,1,0,0,4,0,0,2,0,0,1159,0,0,1159,1,1,3,1,1,7,0,1,3,0,1,0,0,0,466,0,0,0,0,0,0,0,0,0,7,2006,0,0,158000
540,20,0,11423,0,0,0,0,0,0,0,0,0,0,0,1,8,5,2001,2002,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1601,0,0,1601,2,0,3,1,0,6,0,1,1,0,0,0,0,0,180,0,0,0,0,0,0,1,1,2000,5,2010,0,0,272000
541,20,0,14601,0,0,0,0,0,0,0,16,0,0,0,1,9,5,2006,2006,1,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,1838,0,0,1838,2,0,2,1,2,8,0,1,2,0,2,0,0,0,270,68,0,0,0,0,0,0,0,0,3,2009,0,0,315000
542,60,0,11000,0,0,0,0,0,1,0,3,0,0,0,0,8,5,2000,2000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,997,1288,0,2285,2,1,4,1,0,8,0,1,1,2,2,0,0,0,0,56,0,0,0,0,0,0,0,0,6,2007,0,0,248000
543,20,0,10140,0,0,0,0,0,0,0,6,6,0,0,1,7,5,1998,1999,1,0,0,0,1,0,0,0,2,0,0,6,6,0,0,0,0,1680,0,0,1680,2,0,3,1,0,7,2,1,1,0,2,0,0,0,78,73,0,0,0,0,0,0,0,0,6,2009,0,0,213250
544,120,4,4058,0,0,0,0,0,0,0,11,0,0,3,4,7,5,1998,1998,0,0,1,1,0,1,0,0,0,0,3,0,5,0,0,0,0,767,0,0,767,1,0,1,1,1,4,0,0,0,0,2,0,0,0,120,40,0,0,0,0,0,0,0,0,6,2007,0,0,133000
545,60,0,17104,0,0,1,0,0,0,0,17,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,664,832,0,1496,2,1,3,1,0,7,0,1,2,0,0,0,0,0,100,24,0,0,0,0,0,0,0,0,9,2006,1,2,179665
546,50,0,13837,0,0,1,0,0,2,0,6,0,0,0,2,7,5,1988,1988,0,0,3,3,0,0,1,0,0,1,0,0,5,0,1,0,0,1377,806,0,2183,2,1,4,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2006,0,0,229000
547,50,0,8737,0,0,1,1,0,0,0,8,0,0,0,2,6,7,1923,1950,0,0,4,5,1,1,0,2,0,0,0,3,0,0,0,0,2,915,720,0,1635,1,1,3,1,1,6,0,1,2,1,1,0,0,0,0,38,0,144,0,0,0,0,0,0,5,2007,0,0,210000
548,85,0,7244,0,0,0,0,0,0,0,4,0,0,0,4,5,7,1970,1970,0,0,0,0,1,1,1,1,0,0,3,1,0,0,0,0,0,768,0,0,768,1,0,2,1,1,5,0,0,0,1,1,0,0,0,104,0,0,0,0,0,0,0,0,0,4,2007,0,0,129500
549,20,1,8235,0,0,1,3,0,0,0,7,1,2,0,1,5,7,1955,1995,0,0,1,1,1,1,1,1,1,0,0,6,4,0,2,0,0,825,0,0,825,1,0,2,1,1,4,0,0,0,1,0,0,0,0,140,50,0,0,0,0,0,1,0,0,6,2008,0,0,125000
550,60,3,9375,0,0,0,0,0,0,0,5,0,0,0,0,7,5,2003,2004,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,912,1182,0,2094,2,1,4,1,0,8,0,1,2,2,2,0,0,0,182,182,0,0,0,0,0,0,0,0,11,2009,0,0,263000
551,120,0,4043,0,0,0,0,0,0,0,20,0,0,3,1,6,6,1977,1977,0,0,7,4,1,1,0,1,0,0,0,1,0,0,2,0,0,1069,0,0,1069,2,0,2,1,1,4,0,0,0,0,0,0,0,0,0,55,0,0,200,0,0,0,0,0,10,2008,2,1,140000
552,20,1,6000,0,0,0,0,0,0,0,7,0,0,0,1,5,6,1957,1957,1,0,4,7,1,1,0,1,1,0,0,3,0,0,1,0,2,928,0,0,928,1,0,3,1,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2008,0,0,112500
553,20,0,11146,0,0,1,0,0,0,0,10,0,0,0,1,8,5,2006,2006,0,0,0,0,2,0,0,0,2,0,3,2,0,0,0,0,0,1717,0,0,1717,2,0,3,1,0,7,0,1,2,0,0,0,0,0,169,39,0,0,0,0,0,0,0,0,7,2009,0,0,255500
554,20,0,8777,0,0,0,0,0,0,0,15,1,0,0,1,4,5,1949,2003,0,0,0,0,1,1,0,1,3,2,4,5,2,0,0,0,0,1126,0,0,1126,2,0,2,1,0,5,0,0,0,1,2,0,0,1,0,96,0,0,0,0,0,1,0,0,5,2009,0,0,108000
555,60,0,10625,0,0,0,0,0,0,0,10,0,0,0,0,7,5,2003,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,1040,0,2046,2,1,3,1,0,8,0,1,2,2,0,0,0,0,320,62,0,0,0,0,0,0,0,0,8,2008,0,0,284000
556,45,1,6380,0,0,0,0,0,0,0,8,0,0,0,3,5,6,1922,1950,0,0,1,1,1,1,0,2,1,3,0,2,0,0,2,0,2,1048,0,0,1048,1,0,2,1,1,5,0,1,2,1,1,0,0,0,0,0,116,0,0,0,0,0,0,0,8,2006,0,0,113000
557,20,0,14850,0,0,1,0,0,0,0,11,0,0,0,1,5,5,1957,1957,0,0,2,5,1,1,0,1,1,0,0,3,0,0,2,0,2,1092,0,0,1092,1,0,2,1,1,6,0,1,1,0,2,0,0,0,268,0,0,0,122,0,0,4,0,0,5,2006,0,0,141000
558,50,2,11040,0,0,0,2,0,0,1,13,0,0,0,2,4,6,1920,1950,0,0,1,1,1,1,0,1,1,0,0,3,0,0,1,0,0,897,439,0,1336,1,1,3,1,1,7,0,0,0,3,1,0,0,0,0,47,120,0,0,0,0,0,0,0,9,2006,2,0,108000
559,60,0,21872,0,0,2,3,0,1,0,17,0,0,0,0,7,5,1996,1997,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,729,717,0,1446,2,1,3,1,1,6,0,1,1,0,1,0,0,0,264,22,0,0,0,0,0,0,0,0,8,2008,0,0,175000
560,120,0,3196,0,0,0,0,0,0,0,21,0,0,3,1,7,5,2003,2004,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1557,0,0,1557,2,0,2,1,0,7,0,1,1,0,2,0,0,0,143,20,0,0,0,0,0,0,0,0,10,2006,0,0,234000
561,20,0,11341,0,0,1,0,0,0,0,9,0,0,0,1,5,6,1957,1996,1,0,2,5,0,1,0,1,0,0,0,1,0,0,2,0,0,1392,0,0,1392,1,1,3,1,1,5,4,1,2,1,1,0,0,0,0,0,0,0,95,0,0,0,0,0,5,2010,0,0,121500
562,20,0,10010,0,0,0,0,0,0,1,4,0,0,0,1,5,5,1974,1975,0,0,3,3,1,1,0,1,0,0,3,1,5,0,1,0,0,1389,0,0,1389,1,0,2,1,1,6,0,1,1,0,0,0,0,0,240,38,0,0,0,0,0,0,0,0,4,2006,0,0,170000
563,30,0,13907,0,0,0,0,0,0,0,15,0,0,0,1,5,6,1940,1969,0,0,5,2,1,1,0,1,1,0,0,4,0,0,0,0,0,996,0,0,996,1,0,3,1,1,6,0,1,2,4,3,3,2,0,144,0,0,0,0,0,0,0,0,0,7,2008,0,0,108000
564,50,0,21780,0,0,0,0,0,0,0,15,0,0,0,2,6,7,1918,1950,0,0,2,5,1,1,0,2,0,0,2,2,0,0,0,0,0,1163,511,0,1674,2,0,4,1,1,8,0,1,2,1,2,0,0,1,72,36,0,0,144,0,0,0,0,0,7,2008,0,0,185000
565,60,0,13346,0,0,1,0,0,3,0,3,0,0,0,0,7,5,1992,2000,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1166,1129,0,2295,2,1,4,1,0,9,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,7,2006,0,0,268000
566,70,0,6858,0,0,0,1,0,2,0,23,0,0,0,0,6,4,1915,1950,0,0,2,5,1,1,0,0,0,0,0,2,0,0,2,1,1,841,806,0,1647,1,1,4,1,3,6,0,0,0,1,1,0,0,0,0,66,136,0,0,0,0,0,0,0,5,2010,0,0,128000
567,60,0,11198,0,0,1,0,0,0,0,18,0,0,0,0,9,5,2005,2007,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1134,1370,0,2504,2,1,4,1,2,11,0,1,2,2,2,0,0,0,144,39,0,0,0,0,0,0,0,0,6,2008,0,0,325000
568,20,0,10171,0,0,1,0,0,0,0,10,0,0,0,1,7,5,2004,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,0,1535,2,0,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2010,0,0,214000
569,50,0,12327,0,0,1,2,0,0,1,12,0,0,0,2,8,8,1983,2009,0,0,2,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1496,636,0,2132,1,1,1,1,0,5,3,1,2,2,2,2,0,0,349,40,0,0,0,0,0,0,0,0,9,2009,0,0,316600
