Id,MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
472,60,11952,Pave,Reg,Lvl,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,TA,TA,CBlock,GasA,TA,Y,1161,808,0,1969,2,1,3,1,8,1,Y,0,0,0,0,276,0,0,11,2007,Normal,190000
473,180,3675,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1072,0,0,1072,1,0,2,1,5,0,Y,0,28,0,0,0,0,0,6,2008,Normal,148000
474,20,14977,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1976,0,0,1976,2,0,2,1,7,1,Y,250,63,0,0,0,0,0,7,2007,Partial,440000
475,120,5330,Pave,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1652,0,0,1652,2,0,2,1,6,0,Y,96,48,0,0,0,0,0,8,2007,Normal,251000
476,20,8480,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,970,0,0,970,1,0,2,1,5,0,Y,0,24,0,0,192,0,0,7,2007,Normal,132500
477,20,13125,Pave,Reg,Lvl,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1493,0,0,1493,2,0,3,1,7,1,Y,140,39,0,0,0,0,0,4,2008,Normal,208900
478,60,13693,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,2069,574,0,2643,2,1,3,1,9,1,Y,414,84,0,0,0,0,0,3,2007,Normal,380000
479,20,10637,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1718,0,0,1718,2,0,3,1,7,1,Y,208,44,0,0,0,0,0,9,2009,Normal,297000
480,30,5925,Pave,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,TA,TA,BrkTil,GasA,TA,Y,1131,0,0,1131,1,0,2,1,7,0,Y,0,72,0,0,0,0,0,3,2007,Alloca,89471
481,20,16033,Pave,IR1,Lvl,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1850,0,0,1850,2,0,3,1,8,1,Y,519,112,0,0,0,0,0,3,2006,Normal,326000
482,20,11846,Pave,IR1,HLS,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1792,0,0,1792,2,0,2,1,6,1,Y,206,49,0,0,0,0,0,8,2006,Normal,374000
483,70,2500,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,916,910,0,1826,1,1,4,1,7,1,Y,0,0,0,0,0,0,0,6,2009,Normal,155000
484,120,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,TA,TA,PConc,GasA,Ex,Y,1216,0,0,1216,2,0,2,1,5,0,Y,0,125,0,0,0,0,0,5,2006,Normal,164000
485,20,7758,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,TA,Gd,CBlock,GasA,Gd,Y,999,0,0,999,1,0,3,1,6,0,Y,0,132,0,0,0,0,0,3,2007,Normal,132500
486,20,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,Gd,TA,CBlock,GasA,Gd,Y,1113,0,0,1113,1,0,3,1,5,1,Y,0,80,120,0,0,0,0,7,2009,Normal,147000
487,20,10289,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,1073,0,0,1073,1,1,3,1,6,0,Y,0,0,0,0,0,0,0,6,2007,Normal,156000
488,20,12243,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,1484,0,0,1484,2,0,3,1,7,1,Y,224,0,0,0,180,0,0,2,2007,Normal,175000
489,190,10800,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,TA,Fa,CBlock,GasA,TA,N,1766,648,0,2414,2,0,3,2,10,1,N,142,0,0,0,0,0,0,5,2006,Normal,160000
490,180,1526,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,TA,Gd,CBlock,GasA,TA,Y,630,0,0,630,1,0,1,1,3,0,Y,0,0,0,0,0,0,0,5,2009,Normal,86000
491,160,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,TA,TA,PConc,GasA,TA,Y,616,688,0,1304,1,1,3,1,4,1,Y,141,24,0,0,0,0,0,6,2008,Normal,115000
492,50,9490,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,958,620,0,1578,1,0,3,1,5,2,Y,0,0,32,0,0,0,0,8,2006,Normal,133000
493,60,15578,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Gd,Y,728,728,0,1456,2,1,3,1,8,0,Y,0,0,0,0,0,0,0,5,2006,Partial,172785
494,20,7931,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1269,0,0,1269,1,1,3,1,6,1,Y,0,0,0,0,0,0,0,6,2008,Normal,155000
495,30,5784,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,TA,TA,BrkTil,GasA,Gd,Y,886,0,0,886,1,0,2,1,4,0,Y,144,20,80,0,0,0,0,12,2009,Normal,91300
496,30,7879,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,TA,TA,CBlock,GasA,TA,N,720,0,0,720,1,0,2,1,4,0,N,0,523,115,0,0,0,0,11,2009,Abnorml,34900
497,20,12692,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,3228,0,0,3228,3,0,4,1,10,1,Y,264,75,291,0,0,0,0,5,2007,Normal,430000
498,50,9120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,TA,Gd,PConc,GasA,Ex,Y,1133,687,0,1820,2,0,4,1,8,0,N,0,100,0,0,0,0,0,6,2008,Normal,184000
499,20,7800,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,TA,TA,PConc,GasA,Ex,Y,899,0,0,899,1,0,3,1,5,0,Y,64,0,0,0,0,0,0,6,2009,Normal,130000
500,20,7535,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,TA,TA,CBlock,GasA,Fa,Y,912,0,0,912,1,0,2,1,5,0,Y,12,285,0,0,0,0,480,6,2007,Normal,120000
501,160,1890,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,672,546,0,1218,1,1,3,1,7,0,Y,144,28,0,0,0,0,0,5,2007,Normal,113000
502,60,9803,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Gd,Y,866,902,0,1768,2,1,3,1,7,0,Y,0,108,0,0,0,0,0,2,2008,Normal,226700
503,20,9170,Pave,Reg,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,TA,TA,CBlock,GasA,Ex,Y,1214,0,0,1214,1,0,2,1,6,0,Y,0,0,184,0,0,0,400,4,2007,Normal,140000
504,20,15602,Pave,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1801,0,0,1801,2,0,1,1,6,2,Y,0,54,0,0,161,0,0,3,2010,Normal,289000
505,160,2308,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,855,467,0,1322,2,1,3,1,6,1,Y,260,0,0,0,0,0,0,6,2009,Normal,147000
506,90,7596,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,TA,TA,CBlock,GasA,Gd,Y,960,1000,0,1960,2,0,4,2,10,0,N,0,0,0,0,0,0,0,7,2009,Normal,124500
507,60,9554,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1065,846,0,1911,2,1,3,1,8,1,Y,182,81,0,0,0,0,0,9,2006,Normal,215000
508,20,7862,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1218,0,0,1218,2,0,2,1,4,0,Y,0,102,0,0,0,0,0,9,2009,Partial,208300
509,70,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,TA,Ex,BrkTil,GasA,Ex,Y,689,689,0,1378,2,0,3,1,7,1,N,0,0,116,0,0,0,0,10,2008,Normal,161000
510,20,9600,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,1041,0,0,1041,1,0,3,1,6,0,Y,224,88,0,0,0,0,0,7,2009,Normal,124500
511,20,14559,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Gd,TA,CBlock,GasA,Ex,Y,1363,0,0,1363,1,0,2,1,6,2,Y,324,42,0,0,168,0,2000,6,2009,Normal,164900
512,120,6792,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1368,0,0,1368,2,0,2,1,6,1,Y,132,35,0,0,0,0,0,3,2006,Partial,202665
513,20,9100,Pave,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,864,0,0,864,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,7,2006,Normal,129900
514,20,9187,Pave,Reg,Bnk,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,TA,Gd,PConc,GasA,TA,Y,1080,0,0,1080,1,1,3,1,5,0,Y,120,0,158,0,0,0,0,6,2007,Normal,134000
515,45,10594,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,TA,TA,BrkTil,Grav,Fa,N,789,0,0,789,1,0,2,1,5,0,Y,0,0,112,0,0,0,0,6,2007,Normal,96500
516,20,12220,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,Ex,TA,CBlock,GasA,Ex,Y,2020,0,0,2020,2,1,3,1,9,1,Y,156,54,0,0,0,0,0,9,2009,Partial,402861
517,80,10448,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1378,741,0,2119,2,1,3,1,7,1,Y,0,104,0,0,0,0,0,8,2009,Abnorml,158000
518,60,10208,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1277,1067,0,2344,2,1,3,1,7,1,Y,220,0,0,0,0,0,0,7,2009,Normal,265000
519,60,9531,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,882,914,0,1796,2,1,3,1,7,0,Y,0,36,0,0,0,0,0,5,2007,Normal,211000
520,70,10918,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,Gd,TA,BrkTil,GasA,Ex,Y,1276,804,0,2080,1,1,3,1,9,2,Y,0,0,0,0,145,0,0,6,2009,Normal,234000
521,190,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,TA,TA,BrkTil,GasA,TA,N,694,600,0,1294,2,0,3,2,7,0,N,220,114,210,0,0,0,0,8,2008,Normal,106250
522,20,11988,Pave,IR1,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,1244,0,0,1244,1,1,3,1,6,2,Y,0,40,0,0,0,0,0,5,2007,Normal,150000
523,50,5000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,TA,Gd,CBlock,GasA,Ex,Y,1004,660,0,1664,2,0,3,1,7,2,Y,0,24,36,0,0,0,0,10,2006,Normal,159000
524,60,40094,Pave,IR1,Bnk,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,3138,1538,0,4676,3,1,3,1,11,1,Y,208,406,0,0,0,0,0,10,2007,Partial,184750
525,60,11787,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1383,1015,0,2398,2,1,3,1,8,1,Y,239,60,0,0,0,0,0,8,2007,Normal,315750
526,20,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1266,0,0,1266,2,0,3,1,6,1,Y,38,144,0,0,0,0,0,4,2006,Normal,176000
527,20,13300,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,928,0,0,928,1,0,2,1,4,0,Y,261,0,156,0,0,0,0,6,2007,Normal,132000
528,60,14948,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1476,1237,0,2713,2,1,3,1,11,1,Y,126,66,0,0,0,0,0,11,2008,Partial,446261
529,30,9098,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,Y,605,0,0,605,1,0,2,1,5,0,N,0,0,144,0,0,0,0,7,2007,Normal,86000
530,20,32668,Pave,IR1,Lvl,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Gd,TA,PConc,GasA,TA,Y,2515,0,0,2515,3,0,4,2,9,2,Y,0,0,200,0,0,0,0,3,2007,Alloca,200624
531,80,10200,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,Gd,TA,CBlock,GasA,Ex,Y,1509,0,0,1509,2,0,3,1,5,1,Y,224,0,0,0,0,0,0,8,2008,Abnorml,175000
532,70,6155,Pave,IR1,Lvl,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920,1999,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,Y,751,611,0,1362,2,0,3,1,6,0,Y,0,0,84,0,0,0,0,6,2008,Normal,128000
533,20,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,TA,TA,Slab,GasA,Ex,Y,827,0,0,827,1,0,2,1,5,1,Y,0,0,0,0,0,0,0,4,2010,Normal,107500
534,20,5000,Pave,Reg,Low,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,1,3,1946,1950,Gable,CompShg,Fa,Fa,Slab,GasA,Fa,N,334,0,0,334,1,0,1,1,2,0,N,0,0,0,0,0,0,0,1,2007,Normal,39300
535,60,9056,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,707,707,0,1414,2,1,3,1,6,1,Y,100,35,0,0,0,0,0,10,2006,Normal,178000
536,190,7000,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,2fmCon,2Story,5,7,1910,1991,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,820,527,0,1347,1,0,3,1,5,0,N,85,0,148,0,0,0,0,1,2008,Normal,107500
537,60,8924,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,880,844,0,1724,2,1,3,1,8,0,Y,120,155,0,0,0,0,0,7,2008,Normal,188000
538,20,12735,Pave,IR1,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1972,1972,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,864,0,0,864,1,0,3,1,5,0,Y,216,0,0,0,0,0,0,4,2008,Normal,111250
539,20,11553,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,1159,0,0,1159,1,1,3,1,7,1,Y,466,0,0,0,0,0,0,7,2006,Normal,158000
540,20,11423,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1601,0,0,1601,2,0,3,1,6,1,Y,180,0,0,0,0,0,2000,5,2010,Normal,272000
541,20,14601,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,1838,0,0,1838,2,0,2,1,8,1,Y,270,68,0,0,0,0,0,3,2009,Normal,315000
542,60,11000,Pave,Reg,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,997,1288,0,2285,2,1,4,1,8,1,Y,0,56,0,0,0,0,0,6,2007,Normal,248000
543,20,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1998,1999,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1680,0,0,1680,2,0,3,1,7,1,Y,78,73,0,0,0,0,0,6,2009,Normal,213250
544,120,4058,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,SFoyer,7,5,1998,1998,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,767,0,0,767,1,0,1,1,4,0,Y,120,40,0,0,0,0,0,6,2007,Normal,133000
545,60,17104,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,664,832,0,1496,2,1,3,1,7,1,Y,100,24,0,0,0,0,0,9,2006,Partial,179665
546,50,13837,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,Gd,Gd,PConc,GasA,Gd,Y,1377,806,0,2183,2,1,4,1,9,0,Y,0,0,0,0,0,0,0,2,2006,Normal,229000
547,50,8737,Pave,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,Y,915,720,0,1635,1,1,3,1,6,1,Y,0,38,0,144,0,0,0,5,2007,Normal,210000
548,85,7244,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,TA,Gd,CBlock,GasA,Ex,Y,768,0,0,768,1,0,2,1,5,0,Y,104,0,0,0,0,0,0,4,2007,Normal,129500
549,20,8235,Pave,IR1,HLS,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,TA,Gd,CBlock,GasA,TA,Y,825,0,0,825,1,0,2,1,4,0,Y,140,50,0,0,0,0,0,6,2008,Normal,125000
550,60,9375,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,912,1182,0,2094,2,1,4,1,8,1,Y,182,182,0,0,0,0,0,11,2009,Normal,263000
551,120,4043,Pave,Reg,Lvl,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,6,1977,1977,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1069,0,0,1069,2,0,2,1,4,0,Y,0,55,0,0,200,0,0,10,2008,Abnorml,140000
552,20,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957,1957,Hip,CompShg,TA,TA,CBlock,GasA,Gd,Y,928,0,0,928,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,6,2008,Normal,112500
553,20,11146,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1717,0,0,1717,2,0,3,1,7,1,Y,169,39,0,0,0,0,0,7,2009,Normal,255500
554,20,8777,Pave,Reg,Lvl,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,1126,0,0,1126,2,0,2,1,5,0,N,0,96,0,0,0,0,0,5,2009,Normal,108000
555,60,10625,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1006,1040,0,2046,2,1,3,1,8,1,Y,320,62,0,0,0,0,0,8,2008,Normal,284000
556,45,6380,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1922,1950,Gable,CompShg,TA,TA,BrkTil,GasA,TA,Y,1048,0,0,1048,1,0,2,1,5,1,Y,0,0,116,0,0,0,0,8,2006,Normal,113000
557,20,14850,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1092,0,0,1092,1,0,2,1,6,1,Y,268,0,0,0,122,0,0,5,2006,Normal,141000
558,50,11040,Pave,Reg,Low,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,897,439,0,1336,1,1,3,1,7,0,Y,0,47,120,0,0,0,0,9,2006,Normal,108000
559,60,21872,Pave,IR2,HLS,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,729,717,0,1446,2,1,3,1,6,1,Y,264,22,0,0,0,0,0,8,2008,Normal,175000
560,120,3196,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1557,0,0,1557,2,0,2,1,7,1,Y,143,20,0,0,0,0,0,10,2006,Normal,234000
561,20,11341,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,1392,0,0,1392,1,1,3,1,5,1,Y,0,0,0,0,95,0,0,5,2010,Normal,121500
562,20,10010,Pave,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,1389,0,0,1389,1,0,2,1,6,1,Y,240,38,0,0,0,0,0,4,2006,Normal,170000
563,30,13907,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,996,0,0,996,1,0,3,1,6,1,Y,144,0,0,0,0,0,0,7,2008,Normal,108000
564,50,21780,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,Y,1163,511,0,1674,2,0,4,1,8,1,N,72,36,0,0,144,0,0,7,2008,Normal,185000
565,60,13346,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1166,1129,0,2295,2,1,4,1,9,1,Y,0,40,0,0,0,0,0,7,2006,Normal,268000
566,70,6858,Pave,Reg,Bnk,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,TA,TA,PConc,GasA,TA,N,841,806,0,1647,1,1,4,1,6,0,Y,0,66,136,0,0,0,0,5,2010,Normal,128000
